date,item_id,name,unit_price,waste,sales_qntty,category,store_name,prediction
2021-01-06,121,Mehrkornbrötchen,0.7,0.0,101.0,Gemischte Brötchen,one,99.7227935791
2021-01-04,101,Ebbi,0.4,52.0,318.0,Ebbis und Schnittbrötchen,one,339.5278015137
2021-01-05,101,Ebbi,0.4,114.0,221.0,Ebbis und Schnittbrötchen,one,259.1539001465
2021-01-06,101,Ebbi,0.4,0.0,330.0,Ebbis und Schnittbrötchen,one,329.9844055176
2021-01-04,268,Der Ebbing - MK Brot,3.4,0.0,35.0,Brote,one,34.664604186999995
2021-01-05,268,Der Ebbing - MK Brot,3.4,6.5,26.5,Brote,one,29.339834213299998
2021-01-06,268,Der Ebbing - MK Brot,3.4,0.0,28.5,Brote,one,30.264741897600004
2021-01-04,128,Laugenstangen,1.0,19.0,34.0,Gemischte Brötchen,one,46.6411705017
2021-01-05,128,Laugenstangen,1.0,1.0,42.0,Gemischte Brötchen,one,45.2564048767
2021-01-06,128,Laugenstangen,1.0,15.0,42.0,Gemischte Brötchen,one,44.412822723400005
2021-01-07,102,Schnittbrötchen,0.36,165.0,238.0,Ebbis und Schnittbrötchen,one,300.1871032715
2021-01-08,102,Schnittbrötchen,0.36,143.0,482.0,Ebbis und Schnittbrötchen,one,496.3959655762
2021-01-09,102,Schnittbrötchen,0.36,19.0,657.0,Ebbis und Schnittbrötchen,one,740.3807983398
2021-01-07,121,Mehrkornbrötchen,0.7,1.0,92.0,Gemischte Brötchen,one,94.5417175293
2021-01-08,121,Mehrkornbrötchen,0.7,0.0,124.0,Gemischte Brötchen,one,118.2691040039
2021-01-09,121,Mehrkornbrötchen,0.7,0.0,162.0,Gemischte Brötchen,one,179.31434631349998
2021-01-07,101,Ebbi,0.4,4.0,294.0,Ebbis und Schnittbrötchen,one,266.9133605957
2021-01-08,101,Ebbi,0.4,39.0,346.0,Ebbis und Schnittbrötchen,one,358.87005615230004
2021-01-09,101,Ebbi,0.4,7.0,472.0,Ebbis und Schnittbrötchen,one,519.7697753906
2021-01-07,268,Der Ebbing - MK Brot,3.4,3.0,29.0,Brote,one,29.9987926483
2021-01-08,268,Der Ebbing - MK Brot,3.4,2.0,29.0,Brote,one,29.5378246307
2021-01-09,268,Der Ebbing - MK Brot,3.4,0.0,20.0,Brote,one,37.4653930664
2021-01-07,128,Laugenstangen,1.0,5.0,38.0,Gemischte Brötchen,one,41.3557548523
2021-01-08,128,Laugenstangen,1.0,5.0,50.0,Gemischte Brötchen,one,46.5268592834
2021-01-09,128,Laugenstangen,1.0,5.0,67.0,Gemischte Brötchen,one,67.9905700684
2021-01-11,102,Schnittbrötchen,0.36,35.0,374.0,Ebbis und Schnittbrötchen,one,317.5695495605
2021-01-12,102,Schnittbrötchen,0.36,0.0,401.0,Ebbis und Schnittbrötchen,one,299.0428466797
2021-01-13,102,Schnittbrötchen,0.36,85.0,291.0,Ebbis und Schnittbrötchen,one,311.9993286133
2021-01-14,102,Schnittbrötchen,0.36,21.0,344.0,Ebbis und Schnittbrötchen,one,352.42877197269996
2021-01-11,121,Mehrkornbrötchen,0.7,5.0,106.0,Gemischte Brötchen,one,104.01912689209999
2021-01-12,121,Mehrkornbrötchen,0.7,0.0,81.0,Gemischte Brötchen,one,82.4287719727
2021-01-13,121,Mehrkornbrötchen,0.7,0.0,102.0,Gemischte Brötchen,one,96.718460083
2021-01-14,121,Mehrkornbrötchen,0.7,0.0,102.0,Gemischte Brötchen,one,96.6523666382
2021-01-11,101,Ebbi,0.4,0.0,327.0,Ebbis und Schnittbrötchen,one,324.0535583496
2021-01-12,101,Ebbi,0.4,0.0,196.0,Ebbis und Schnittbrötchen,one,277.0632019043
2021-01-13,101,Ebbi,0.4,58.0,265.0,Ebbis und Schnittbrötchen,one,323.920715332
2021-01-14,101,Ebbi,0.4,3.0,326.0,Ebbis und Schnittbrötchen,one,314.687286377
2021-01-11,268,Der Ebbing - MK Brot,3.4,1.0,39.0,Brote,one,34.874168396
2021-01-12,268,Der Ebbing - MK Brot,3.4,0.0,32.0,Brote,one,28.6564712524
2021-01-13,268,Der Ebbing - MK Brot,3.4,7.0,30.0,Brote,one,31.650144577
2021-01-14,268,Der Ebbing - MK Brot,3.4,0.0,24.0,Brote,one,31.017786026
2021-01-11,128,Laugenstangen,1.0,3.0,48.0,Gemischte Brötchen,one,44.2119979858
2021-01-12,128,Laugenstangen,1.0,0.0,42.0,Gemischte Brötchen,one,42.07970047
2021-01-13,128,Laugenstangen,1.0,2.0,44.0,Gemischte Brötchen,one,43.838432311999995
2021-01-14,128,Laugenstangen,1.0,0.0,45.0,Gemischte Brötchen,one,44.151287078900005
2021-01-15,102,Schnittbrötchen,0.36,3.0,527.0,Ebbis und Schnittbrötchen,one,445.159576416
2021-01-16,102,Schnittbrötchen,0.36,94.0,679.0,Ebbis und Schnittbrötchen,one,600.5546264648
2021-01-18,102,Schnittbrötchen,0.36,161.0,273.0,Ebbis und Schnittbrötchen,one,314.0854797363
2021-01-15,121,Mehrkornbrötchen,0.7,1.0,130.0,Gemischte Brötchen,one,126.3180160522
2021-01-16,121,Mehrkornbrötchen,0.7,4.0,168.0,Gemischte Brötchen,one,179.74031066889998
2021-01-18,121,Mehrkornbrötchen,0.7,13.0,125.0,Gemischte Brötchen,one,91.3104705811
2021-01-15,101,Ebbi,0.4,0.0,395.0,Ebbis und Schnittbrötchen,one,392.5961303711
2021-01-16,101,Ebbi,0.4,4.0,466.0,Ebbis und Schnittbrötchen,one,496.9232177734
2021-01-18,101,Ebbi,0.4,58.0,297.0,Ebbis und Schnittbrötchen,one,307.1399841309
2021-01-15,268,Der Ebbing - MK Brot,3.4,0.0,28.5,Brote,one,30.2476501465
2021-01-16,268,Der Ebbing - MK Brot,3.4,0.0,24.0,Brote,one,29.6390628815
2021-01-18,268,Der Ebbing - MK Brot,3.4,0.0,31.0,Brote,one,35.7308425903
2021-01-15,128,Laugenstangen,1.0,0.0,58.0,Gemischte Brötchen,one,49.63143920899999
2021-01-16,128,Laugenstangen,1.0,28.0,51.0,Gemischte Brötchen,one,68.8296051025
2021-01-18,128,Laugenstangen,1.0,2.0,54.0,Gemischte Brötchen,one,45.296966552700006
2021-01-19,102,Schnittbrötchen,0.36,136.0,289.0,Ebbis und Schnittbrötchen,one,294.3511962891
2021-01-20,102,Schnittbrötchen,0.36,86.0,291.0,Ebbis und Schnittbrötchen,one,334.866027832
2021-01-21,102,Schnittbrötchen,0.36,125.0,269.0,Ebbis und Schnittbrötchen,one,327.1405029297
2021-01-22,102,Schnittbrötchen,0.36,58.0,374.0,Ebbis und Schnittbrötchen,one,466.5258483887
2021-01-19,121,Mehrkornbrötchen,0.7,52.0,72.0,Gemischte Brötchen,one,79.1862411499
2021-01-20,121,Mehrkornbrötchen,0.7,34.0,99.0,Gemischte Brötchen,one,97.4777908325
2021-01-21,121,Mehrkornbrötchen,0.7,5.0,106.0,Gemischte Brötchen,one,94.8180847168
2021-01-22,121,Mehrkornbrötchen,0.7,24.0,135.0,Gemischte Brötchen,one,117.3934707642
2021-01-19,101,Ebbi,0.4,43.0,290.0,Ebbis und Schnittbrötchen,one,251.18753051759998
2021-01-20,101,Ebbi,0.4,77.0,267.0,Ebbis und Schnittbrötchen,one,291.6904602051
2021-01-21,101,Ebbi,0.4,20.0,313.0,Ebbis und Schnittbrötchen,one,319.2629394531
2021-01-22,101,Ebbi,0.4,227.0,335.0,Ebbis und Schnittbrötchen,one,404.3140258789
2021-01-19,268,Der Ebbing - MK Brot,3.4,0.5,27.5,Brote,one,26.664937973
2021-01-20,268,Der Ebbing - MK Brot,3.4,2.0,25.5,Brote,one,29.335441589400002
2021-01-21,268,Der Ebbing - MK Brot,3.4,0.0,34.0,Brote,one,25.334302902199997
2021-01-22,268,Der Ebbing - MK Brot,3.4,0.0,35.0,Brote,one,27.650905609099997
2021-01-19,128,Laugenstangen,1.0,41.0,30.0,Gemischte Brötchen,one,39.382549285900005
2021-01-20,128,Laugenstangen,1.0,1.0,24.0,Gemischte Brötchen,one,42.5478286743
2021-01-21,128,Laugenstangen,1.0,2.0,67.0,Gemischte Brötchen,one,41.5190887451
2021-01-22,128,Laugenstangen,1.0,9.0,45.0,Gemischte Brötchen,one,51.7054519653
2021-01-23,102,Schnittbrötchen,0.36,27.0,711.0,Ebbis und Schnittbrötchen,one,619.3792114258
2021-01-25,102,Schnittbrötchen,0.36,6.0,376.0,Ebbis und Schnittbrötchen,one,295.7305603027
2021-01-26,102,Schnittbrötchen,0.36,35.0,299.0,Ebbis und Schnittbrötchen,one,294.979675293
2021-01-23,121,Mehrkornbrötchen,0.7,0.0,174.0,Gemischte Brötchen,one,158.1220245361
2021-01-25,121,Mehrkornbrötchen,0.7,14.0,128.0,Gemischte Brötchen,one,102.6394577026
2021-01-26,121,Mehrkornbrötchen,0.7,51.0,64.0,Gemischte Brötchen,one,84.37339019779999
2021-01-23,101,Ebbi,0.4,0.0,534.0,Ebbis und Schnittbrötchen,one,519.1262817383
2021-01-25,101,Ebbi,0.4,0.0,303.0,Ebbis und Schnittbrötchen,one,310.8452453613
2021-01-26,101,Ebbi,0.4,82.0,240.0,Ebbis und Schnittbrötchen,one,288.3818969727
2021-01-23,268,Der Ebbing - MK Brot,3.4,0.0,27.5,Brote,one,30.8266544342
2021-01-25,268,Der Ebbing - MK Brot,3.4,0.0,28.0,Brote,one,33.1505317688
2021-01-26,268,Der Ebbing - MK Brot,3.4,5.5,25.5,Brote,one,28.8320770264
2021-01-23,128,Laugenstangen,1.0,0.0,67.0,Gemischte Brötchen,one,61.56656646729999
2021-01-25,128,Laugenstangen,1.0,16.0,38.0,Gemischte Brötchen,one,50.4432220459
2021-01-26,128,Laugenstangen,1.0,12.0,40.0,Gemischte Brötchen,one,42.7755889893
2021-01-27,102,Schnittbrötchen,0.36,84.0,265.0,Ebbis und Schnittbrötchen,one,326.0940246582
2021-01-28,102,Schnittbrötchen,0.36,75.0,288.0,Ebbis und Schnittbrötchen,one,328.3905639648
2021-01-29,102,Schnittbrötchen,0.36,133.0,445.0,Ebbis und Schnittbrötchen,one,413.1395568848
2021-01-30,102,Schnittbrötchen,0.36,14.0,762.0,Ebbis und Schnittbrötchen,one,711.0081787109
2021-01-27,121,Mehrkornbrötchen,0.7,50.0,107.0,Gemischte Brötchen,one,93.68949127200001
2021-01-28,121,Mehrkornbrötchen,0.7,40.0,87.0,Gemischte Brötchen,one,95.7365493774
2021-01-29,121,Mehrkornbrötchen,0.7,55.0,106.0,Gemischte Brötchen,one,117.2499542236
2021-01-30,121,Mehrkornbrötchen,0.7,0.0,167.0,Gemischte Brötchen,one,173.4180603027
2021-01-27,101,Ebbi,0.4,52.0,296.0,Ebbis und Schnittbrötchen,one,305.3851318359
2021-01-28,101,Ebbi,0.4,96.0,236.0,Ebbis und Schnittbrötchen,one,314.6571350098
2021-01-29,101,Ebbi,0.4,24.0,415.0,Ebbis und Schnittbrötchen,one,362.9266662598
2021-01-30,101,Ebbi,0.4,127.0,514.0,Ebbis und Schnittbrötchen,one,548.9636230469
2021-01-27,268,Der Ebbing - MK Brot,3.4,1.5,23.0,Brote,one,29.2133026123
2021-01-28,268,Der Ebbing - MK Brot,3.4,2.0,29.0,Brote,one,28.2504386902
2021-01-29,268,Der Ebbing - MK Brot,3.4,3.5,28.5,Brote,one,31.223154068000003
2021-01-30,268,Der Ebbing - MK Brot,3.4,0.0,28.0,Brote,one,32.2527885437
2021-01-27,128,Laugenstangen,1.0,11.0,43.0,Gemischte Brötchen,one,41.6260452271
2021-01-28,128,Laugenstangen,1.0,18.0,36.0,Gemischte Brötchen,one,50.3498916626
2021-01-29,128,Laugenstangen,1.0,0.0,56.0,Gemischte Brötchen,one,48.1866188049
2021-01-30,128,Laugenstangen,1.0,14.0,72.0,Gemischte Brötchen,one,65.1526184082
2021-02-01,102,Schnittbrötchen,0.36,146.0,298.0,Ebbis und Schnittbrötchen,one,321.9580383301
2021-02-02,102,Schnittbrötchen,0.36,38.0,276.0,Ebbis und Schnittbrötchen,one,314.7110290527
2021-02-03,102,Schnittbrötchen,0.36,78.0,288.0,Ebbis und Schnittbrötchen,one,311.4096679688
2021-02-01,121,Mehrkornbrötchen,0.7,20.0,109.0,Gemischte Brötchen,one,97.1356277466
2021-02-02,121,Mehrkornbrötchen,0.7,0.0,85.0,Gemischte Brötchen,one,78.7220916748
2021-02-03,121,Mehrkornbrötchen,0.7,0.0,99.0,Gemischte Brötchen,one,90.5182647705
2021-02-01,101,Ebbi,0.4,73.0,251.0,Ebbis und Schnittbrötchen,one,311.4715576172
2021-02-02,101,Ebbi,0.4,11.0,320.0,Ebbis und Schnittbrötchen,one,284.1146240234
2021-02-03,101,Ebbi,0.4,12.0,345.0,Ebbis und Schnittbrötchen,one,307.4778137207
2021-02-01,268,Der Ebbing - MK Brot,3.4,0.0,32.0,Brote,one,31.4599838257
2021-02-02,268,Der Ebbing - MK Brot,3.4,0.0,24.0,Brote,one,25.448114395100003
2021-02-03,268,Der Ebbing - MK Brot,3.4,0.0,24.0,Brote,one,27.508632659899998
2021-02-01,128,Laugenstangen,1.0,0.0,41.0,Gemischte Brötchen,one,46.104648590100005
2021-02-02,128,Laugenstangen,1.0,6.0,52.0,Gemischte Brötchen,one,44.5515403748
2021-02-03,128,Laugenstangen,1.0,0.0,56.0,Gemischte Brötchen,one,46.357891082799995
2021-02-04,102,Schnittbrötchen,0.36,39.0,366.0,Ebbis und Schnittbrötchen,one,331.9341125488
2021-02-05,102,Schnittbrötchen,0.36,26.0,567.0,Ebbis und Schnittbrötchen,one,430.3274536133
2021-02-06,102,Schnittbrötchen,0.36,112.0,684.0,Ebbis und Schnittbrötchen,one,654.8704833984
2021-02-04,121,Mehrkornbrötchen,0.7,0.0,110.0,Gemischte Brötchen,one,100.3554611206
2021-02-05,121,Mehrkornbrötchen,0.7,0.0,126.0,Gemischte Brötchen,one,120.5
2021-02-06,121,Mehrkornbrötchen,0.7,0.0,174.0,Gemischte Brötchen,one,179.6851348877
2021-02-04,101,Ebbi,0.4,8.0,326.0,Ebbis und Schnittbrötchen,one,311.3095092773
2021-02-05,101,Ebbi,0.4,22.0,423.0,Ebbis und Schnittbrötchen,one,402.4763793945
2021-02-06,101,Ebbi,0.4,79.0,602.0,Ebbis und Schnittbrötchen,one,544.443359375
2021-02-04,268,Der Ebbing - MK Brot,3.4,0.5,27.5,Brote,one,28.2110004425
2021-02-05,268,Der Ebbing - MK Brot,3.4,0.0,33.0,Brote,one,28.9949264526
2021-02-06,268,Der Ebbing - MK Brot,3.4,0.0,39.0,Brote,one,32.2373733521
2021-02-04,128,Laugenstangen,1.0,8.0,56.0,Gemischte Brötchen,one,50.8164749146
2021-02-05,128,Laugenstangen,1.0,2.0,77.0,Gemischte Brötchen,one,54.7409744263
2021-02-06,128,Laugenstangen,1.0,1.0,65.0,Gemischte Brötchen,one,74.0333480835
2021-02-08,102,Schnittbrötchen,0.36,12.0,326.0,Ebbis und Schnittbrötchen,one,335.6972351074
2021-02-09,102,Schnittbrötchen,0.36,0.0,377.0,Ebbis und Schnittbrötchen,one,350.5641479492
2021-02-10,102,Schnittbrötchen,0.36,47.0,325.0,Ebbis und Schnittbrötchen,one,365.3888549805
2021-02-11,102,Schnittbrötchen,0.36,44.0,305.0,Ebbis und Schnittbrötchen,one,439.6864318848
2021-02-08,121,Mehrkornbrötchen,0.7,7.0,106.0,Gemischte Brötchen,one,95.8240509033
2021-02-09,121,Mehrkornbrötchen,0.7,0.0,104.0,Gemischte Brötchen,one,100.90970611569999
2021-02-10,121,Mehrkornbrötchen,0.7,0.0,115.0,Gemischte Brötchen,one,112.6379776001
2021-02-11,121,Mehrkornbrötchen,0.7,32.0,93.0,Gemischte Brötchen,one,117.6526794434
2021-02-08,101,Ebbi,0.4,70.0,295.0,Ebbis und Schnittbrötchen,one,291.0598754883
2021-02-09,101,Ebbi,0.4,15.0,280.0,Ebbis und Schnittbrötchen,one,313.083404541
2021-02-10,101,Ebbi,0.4,41.0,344.0,Ebbis und Schnittbrötchen,one,361.2002258301
2021-02-11,101,Ebbi,0.4,16.0,356.0,Ebbis und Schnittbrötchen,one,355.4611816406
2021-02-08,268,Der Ebbing - MK Brot,3.4,1.0,39.0,Brote,one,30.847946166999996
2021-02-09,268,Der Ebbing - MK Brot,3.4,0.0,32.0,Brote,one,29.4598197937
2021-02-10,268,Der Ebbing - MK Brot,3.4,0.0,32.5,Brote,one,30.324224471999997
2021-02-11,268,Der Ebbing - MK Brot,3.4,0.0,32.0,Brote,one,30.1891765594
2021-02-08,128,Laugenstangen,1.0,0.0,35.0,Gemischte Brötchen,one,46.884117126499994
2021-02-09,128,Laugenstangen,1.0,14.0,50.0,Gemischte Brötchen,one,52.3247299194
2021-02-10,128,Laugenstangen,1.0,5.0,41.0,Gemischte Brötchen,one,51.3486709595
2021-02-11,128,Laugenstangen,1.0,22.0,38.0,Gemischte Brötchen,one,52.7837982178
2021-02-12,102,Schnittbrötchen,0.36,238.0,396.0,Ebbis und Schnittbrötchen,one,494.440246582
2021-02-13,102,Schnittbrötchen,0.36,146.0,582.0,Ebbis und Schnittbrötchen,one,681.0672607422
2021-02-15,102,Schnittbrötchen,0.36,0.0,326.0,Ebbis und Schnittbrötchen,one,330.956237793
2021-02-12,121,Mehrkornbrötchen,0.7,1.0,141.0,Gemischte Brötchen,one,142.9010925293
2021-02-13,121,Mehrkornbrötchen,0.7,3.0,200.0,Gemischte Brötchen,one,173.6709442139
2021-02-15,121,Mehrkornbrötchen,0.7,1.0,131.0,Gemischte Brötchen,one,105.2191772461
2021-02-12,101,Ebbi,0.4,20.0,516.0,Ebbis und Schnittbrötchen,one,442.5861206055
2021-02-13,101,Ebbi,0.4,105.0,545.0,Ebbis und Schnittbrötchen,one,550.0155639648
2021-02-15,101,Ebbi,0.4,124.0,253.0,Ebbis und Schnittbrötchen,one,280.2711181641
2021-02-12,268,Der Ebbing - MK Brot,3.4,0.0,28.0,Brote,one,35.4921646118
2021-02-13,268,Der Ebbing - MK Brot,3.4,0.0,32.0,Brote,one,40.405082702600005
2021-02-15,268,Der Ebbing - MK Brot,3.4,6.0,29.0,Brote,one,31.2038860321
2021-02-12,128,Laugenstangen,1.0,19.0,52.0,Gemischte Brötchen,one,59.287826538100006
2021-02-13,128,Laugenstangen,1.0,4.0,53.0,Gemischte Brötchen,one,65.3838043213
2021-02-15,128,Laugenstangen,1.0,4.0,42.0,Gemischte Brötchen,one,39.4876327515
2021-02-16,102,Schnittbrötchen,0.36,0.0,346.0,Ebbis und Schnittbrötchen,one,334.2300415039
2021-02-17,102,Schnittbrötchen,0.36,2.0,317.0,Ebbis und Schnittbrötchen,one,338.797668457
2021-02-18,102,Schnittbrötchen,0.36,12.0,281.0,Ebbis und Schnittbrötchen,one,348.5269470215
2021-02-19,102,Schnittbrötchen,0.36,54.0,458.0,Ebbis und Schnittbrötchen,one,520.7540283203
2021-02-16,121,Mehrkornbrötchen,0.7,0.0,94.0,Gemischte Brötchen,one,102.08689880370001
2021-02-17,121,Mehrkornbrötchen,0.7,0.0,66.0,Gemischte Brötchen,one,95.98104095459999
2021-02-18,121,Mehrkornbrötchen,0.7,0.0,50.0,Gemischte Brötchen,one,97.67883300780001
2021-02-19,121,Mehrkornbrötchen,0.7,0.0,91.0,Gemischte Brötchen,one,127.10215759280001
2021-02-16,101,Ebbi,0.4,0.0,299.0,Ebbis und Schnittbrötchen,one,293.6933898926
2021-02-17,101,Ebbi,0.4,18.0,298.0,Ebbis und Schnittbrötchen,one,307.9600830078
2021-02-18,101,Ebbi,0.4,10.0,310.0,Ebbis und Schnittbrötchen,one,332.0308227539
2021-02-19,101,Ebbi,0.4,40.0,441.0,Ebbis und Schnittbrötchen,one,421.4366455078
2021-02-16,268,Der Ebbing - MK Brot,3.4,0.0,27.0,Brote,one,30.951860427899998
2021-02-17,268,Der Ebbing - MK Brot,3.4,5.0,24.5,Brote,one,29.9815673828
2021-02-18,268,Der Ebbing - MK Brot,3.4,1.0,23.0,Brote,one,27.963876724200002
2021-02-19,268,Der Ebbing - MK Brot,3.4,10.0,26.0,Brote,one,27.350063324
2021-02-16,128,Laugenstangen,1.0,5.0,39.0,Gemischte Brötchen,one,45.4481163025
2021-02-17,128,Laugenstangen,1.0,4.0,51.0,Gemischte Brötchen,one,45.028964996300004
2021-02-18,128,Laugenstangen,1.0,0.0,46.0,Gemischte Brötchen,one,51.5995979309
2021-02-19,128,Laugenstangen,1.0,1.0,52.0,Gemischte Brötchen,one,61.0826873779
2021-02-20,102,Schnittbrötchen,0.36,0.0,716.0,Ebbis und Schnittbrötchen,one,688.0881958008
2021-02-22,102,Schnittbrötchen,0.36,17.0,324.0,Ebbis und Schnittbrötchen,one,364.08642578120003
2021-02-23,102,Schnittbrötchen,0.36,29.0,305.0,Ebbis und Schnittbrötchen,one,331.8880615234
2021-02-20,121,Mehrkornbrötchen,0.7,41.0,157.0,Gemischte Brötchen,one,179.03746032709998
2021-02-22,121,Mehrkornbrötchen,0.7,37.0,64.0,Gemischte Brötchen,one,89.806427002
2021-02-23,121,Mehrkornbrötchen,0.7,31.0,48.0,Gemischte Brötchen,one,83.7752761841
2021-02-20,101,Ebbi,0.4,99.0,547.0,Ebbis und Schnittbrötchen,one,568.4754638672
2021-02-22,101,Ebbi,0.4,7.0,358.0,Ebbis und Schnittbrötchen,one,312.0217895508
2021-02-23,101,Ebbi,0.4,71.0,290.0,Ebbis und Schnittbrötchen,one,294.3543701172
2021-02-20,268,Der Ebbing - MK Brot,3.4,0.0,21.0,Brote,one,31.456203460700003
2021-02-22,268,Der Ebbing - MK Brot,3.4,0.0,24.0,Brote,one,27.9286632538
2021-02-23,268,Der Ebbing - MK Brot,3.4,1.0,19.0,Brote,one,21.755641937300002
2021-02-20,128,Laugenstangen,1.0,17.0,71.0,Gemischte Brötchen,one,67.9878616333
2021-02-22,128,Laugenstangen,1.0,0.0,40.0,Gemischte Brötchen,one,49.0947990417
2021-02-23,128,Laugenstangen,1.0,0.0,43.0,Gemischte Brötchen,one,44.509803772
2021-02-24,102,Schnittbrötchen,0.36,15.0,371.0,Ebbis und Schnittbrötchen,one,348.9255065918
2021-02-25,102,Schnittbrötchen,0.36,68.0,343.0,Ebbis und Schnittbrötchen,one,358.3420715332
2021-02-26,102,Schnittbrötchen,0.36,63.0,498.0,Ebbis und Schnittbrötchen,one,501.02713012699996
2021-02-27,102,Schnittbrötchen,0.36,61.0,687.0,Ebbis und Schnittbrötchen,one,678.8303222656
2021-02-24,121,Mehrkornbrötchen,0.7,22.0,50.0,Gemischte Brötchen,one,79.7767944336
2021-02-25,121,Mehrkornbrötchen,0.7,5.0,69.0,Gemischte Brötchen,one,74.55349731449999
2021-02-26,121,Mehrkornbrötchen,0.7,0.0,112.0,Gemischte Brötchen,one,102.0076675415
2021-02-27,121,Mehrkornbrötchen,0.7,1.0,171.0,Gemischte Brötchen,one,161.90299987790002
2021-02-24,101,Ebbi,0.4,28.0,340.0,Ebbis und Schnittbrötchen,one,336.7749328613
2021-02-25,101,Ebbi,0.4,80.0,288.0,Ebbis und Schnittbrötchen,one,361.6936035156
2021-02-26,101,Ebbi,0.4,22.0,448.0,Ebbis und Schnittbrötchen,one,460.4709777832
2021-02-27,101,Ebbi,0.4,3.0,554.0,Ebbis und Schnittbrötchen,one,580.2891845703
2021-02-24,268,Der Ebbing - MK Brot,3.4,1.0,15.0,Brote,one,20.6423950195
2021-02-25,268,Der Ebbing - MK Brot,3.4,1.0,18.0,Brote,one,20.9131088257
2021-02-26,268,Der Ebbing - MK Brot,3.4,1.5,18.5,Brote,one,22.2816886902
2021-02-27,268,Der Ebbing - MK Brot,3.4,0.0,25.0,Brote,one,26.1413230896
2021-02-24,128,Laugenstangen,1.0,0.0,48.0,Gemischte Brötchen,one,48.6205406189
2021-02-25,128,Laugenstangen,1.0,30.0,34.0,Gemischte Brötchen,one,48.6106300354
2021-02-26,128,Laugenstangen,1.0,0.0,49.0,Gemischte Brötchen,one,54.7573814392
2021-02-27,128,Laugenstangen,1.0,5.0,71.0,Gemischte Brötchen,one,70.6563873291
2021-03-01,102,Schnittbrötchen,0.36,13.0,367.0,Ebbis und Schnittbrötchen,one,338.9146728516
2021-03-02,102,Schnittbrötchen,0.36,13.0,312.0,Ebbis und Schnittbrötchen,one,328.3388366699
2021-03-03,102,Schnittbrötchen,0.36,55.0,366.0,Ebbis und Schnittbrötchen,one,370.9341430664
2021-03-01,121,Mehrkornbrötchen,0.7,0.0,74.0,Gemischte Brötchen,one,76.52336120609999
2021-03-02,121,Mehrkornbrötchen,0.7,1.0,82.0,Gemischte Brötchen,one,72.4392700195
2021-03-03,121,Mehrkornbrötchen,0.7,0.0,91.0,Gemischte Brötchen,one,71.54025268550001
2021-03-01,101,Ebbi,0.4,60.0,313.0,Ebbis und Schnittbrötchen,one,333.8534240723
2021-03-02,101,Ebbi,0.4,63.0,306.0,Ebbis und Schnittbrötchen,one,295.1197509766
2021-03-03,101,Ebbi,0.4,28.0,427.0,Ebbis und Schnittbrötchen,one,344.0689697266
2021-03-01,268,Der Ebbing - MK Brot,3.4,0.0,27.0,Brote,one,26.2893943787
2021-03-02,268,Der Ebbing - MK Brot,3.4,7.0,16.5,Brote,one,19.3229045868
2021-03-03,268,Der Ebbing - MK Brot,3.4,0.0,16.0,Brote,one,21.0156364441
2021-03-01,128,Laugenstangen,1.0,4.0,50.0,Gemischte Brötchen,one,47.4634094238
2021-03-02,128,Laugenstangen,1.0,0.0,49.0,Gemischte Brötchen,one,43.772747039799995
2021-03-03,128,Laugenstangen,1.0,2.0,52.0,Gemischte Brötchen,one,51.18152236939999
2021-03-04,102,Schnittbrötchen,0.36,0.0,362.0,Ebbis und Schnittbrötchen,one,362.6062011719
2021-03-05,102,Schnittbrötchen,0.36,0.0,404.0,Ebbis und Schnittbrötchen,one,490.1809082031
2021-03-06,102,Schnittbrötchen,0.36,164.0,668.0,Ebbis und Schnittbrötchen,one,702.5756225586
2021-03-04,121,Mehrkornbrötchen,0.7,0.0,75.0,Gemischte Brötchen,one,82.42989349369999
2021-03-05,121,Mehrkornbrötchen,0.7,18.0,92.0,Gemischte Brötchen,one,108.3382339478
2021-03-06,121,Mehrkornbrötchen,0.7,17.0,190.0,Gemischte Brötchen,one,164.73553466799999
2021-03-04,101,Ebbi,0.4,4.0,361.0,Ebbis und Schnittbrötchen,one,369.95053100589996
2021-03-05,101,Ebbi,0.4,7.0,457.0,Ebbis und Schnittbrötchen,one,479.83139038089996
2021-03-06,101,Ebbi,0.4,15.0,593.0,Ebbis und Schnittbrötchen,one,598.3674316406
2021-03-04,268,Der Ebbing - MK Brot,3.4,0.0,19.0,Brote,one,21.460300445599998
2021-03-05,268,Der Ebbing - MK Brot,3.4,0.5,19.5,Brote,one,22.786190033
2021-03-06,268,Der Ebbing - MK Brot,3.4,0.0,27.0,Brote,one,28.2485485077
2021-03-04,128,Laugenstangen,1.0,0.0,34.0,Gemischte Brötchen,one,50.748661041300004
2021-03-05,128,Laugenstangen,1.0,1.0,63.0,Gemischte Brötchen,one,56.4373664856
2021-03-06,128,Laugenstangen,1.0,7.0,72.0,Gemischte Brötchen,one,75.7766036987
2021-03-08,102,Schnittbrötchen,0.36,67.0,256.0,Ebbis und Schnittbrötchen,one,335.0740356445
2021-03-09,102,Schnittbrötchen,0.36,135.0,217.0,Ebbis und Schnittbrötchen,one,326.8614501953
2021-03-10,102,Schnittbrötchen,0.36,117.0,368.0,Ebbis und Schnittbrötchen,one,355.1082763672
2021-03-11,102,Schnittbrötchen,0.36,3.0,383.0,Ebbis und Schnittbrötchen,one,365.40631103519996
